Ejercicio,q,nombreQ,idMunicipio,programa,subPrograma,nombre,noLocalidad,ejecutor,obraOAccion,modalidad,situacion,federal,estatal,municipal,beneficiarios,otros,meta,metaCantidad,tipoBeneficiario,numeroMujeres,numeroHombres,fechaInicio,fechaTermino,tieneProyecto,tieneExpTec,coordenadas - descripcion,coordenadas - geometria,coordenadas - tipoCoordenada,coordenadas - esCentroDeObra,estatus,porcentajeAvance,idRubro,idEjeEstrategico
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONSTRUCCIONES MARTINEZ,,SDES,2,AD,IT,0,"$23,533.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,POLLOS EL TACHY,,SDES,2,AD,IT,0,"$17,769.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TORTILLA ARTESANAL GINA,,SDES,2,AD,IT,0,"$22,927.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONFECCIONES JOSE,,SDES,2,AD,IT,0,"$19,090.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONFECCIONES ROSARIO GUIDO,,SDES,2,AD,IT,0,"$18,140.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONFECCIONES ROSY,,SDES,2,AD,IT,0,"$23,064.06",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CORTE Y CONFECCIÓN LILIANA,,SDES,2,AD,IT,0,"$17,725.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURAS EDUARDO,,SDES,2,AD,IT,0,"$18,501.83",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA LILIA.,,SDES,2,AD,IT,0,"$25,035.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA JOSE,,SDES,2,AD,IT,0,"$23,180.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,PASTELERIA KETTY,,SDES,2,AD,IT,0,"$16,967.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURAS MARYS,,SDES,2,AD,IT,0,"$18,200.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ACCESORIOS ALO,,SDES,2,AD,IT,0,"$33,322.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,DISEÑO DE VESTUARIO COLIBRI,,SDES,2,AD,IT,0,"$39,220.00",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA ANGY,,SDES,2,AD,IT,0,"$26,607.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,GRUPO FARITEX,,SDES,2,AD,IT,0,"$55,458.96",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURA JACARANDA,,SDES,2,AD,IT,0,"$49,871.00",0,2,0,PERSONAS,1,PERSONA,2,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURA KARLA,,SDES,2,AD,IT,0,"$26,668.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURITAS,,SDES,2,AD,IT,0,"$33,619.00",0,2,0,PERSONAS,1,PERSONA,2,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA BLANCA,,SDES,2,AD,IT,0,"$27,029.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,BARBERSHOP FAMILY,,SDES,2,AD,IT,0,"$27,160.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,BOLSAS AMELIA,,SDES,2,AD,IT,0,"$27,177.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CALZADO RISITAS,,SDES,2,AD,IT,0,"$26,059.54",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CREACIONES TANIA,,SDES,2,AD,IT,0,"$17,375.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA NORMA´S,,SDES,2,AD,IT,0,"$22,689.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA YURELI,,SDES,2,AD,IT,0,"$23,299.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,HUARACHES DON JOSE,,SDES,2,AD,IT,0,"$29,511.99",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,GORDITAS DOÑA MARY,,SDES,2,AD,IT,0,"$34,468.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA UNISEX FABY,,SDES,2,AD,IT,0,"$24,879.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA JUANITA,,SDES,2,AD,IT,0,"$24,707.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CHOCOLATE ARTESANO,,SDES,2,AD,IT,0,"$16,616.00",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,HELADOS GOURMET,,SDES,2,AD,IT,0,"$26,693.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,IAN BARBER SHOP,,SDES,2,AD,IT,0,"$23,386.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,DISEÑOS REGINA,,SDES,2,AD,IT,0,"$17,840.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,KIM ZAH BEAUTY ROOM,,SDES,2,AD,IT,0,"$32,632.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURAS XIMENA,,SDES,2,AD,IT,0,"$18,742.50",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA LESLI,,SDES,2,AD,IT,0,"$21,560.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,KEVIN BARBER,,SDES,2,AD,IT,0,"$23,676.50",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TAQUERIA GUBY,,SDES,2,AD,IT,0,"$22,328.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONFECCIONES SOFI,,SDES,2,AD,IT,0,"$18,340.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURAS GABY,,SDES,2,AD,IT,0,"$21,920.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURAS LOS LAURELES,,SDES,2,AD,IT,0,"$18,586.52",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,HERRERIA GARCIA,,SDES,2,AD,IT,0,"$44,476.42",0,2,0,PERSONAS,1,PERSONA,0,2,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,THE FASHION NAILS,,SDES,2,AD,IT,0,"$21,979.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CINCELADO ROMO,,SDES,2,AD,IT,0,"$18,147.50",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONFECCIONES MARIANA,,SDES,2,AD,IT,0,"$25,480.00",0,2,0,PERSONAS,1,PERSONA,2,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONFECCIONES MARY CHUY,,SDES,2,AD,IT,0,"$25,480.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CREACIONES Y REPARACIONES CATALINA,,SDES,2,AD,IT,0,"$18,140.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,GISSELLE SANTORIAL,,SDES,2,AD,IT,0,"$22,210.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,MAQUILA GARCIA,,SDES,2,AD,IT,0,"$14,680.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,MAQUILA MARIALEX,,SDES,2,AD,IT,0,"$21,520.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,MARISOL COSTURAS,,SDES,2,AD,IT,0,"$25,480.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURA EN TU CASA,,SDES,2,AD,IT,0,"$20,849.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURA SANDY,,SDES,2,AD,IT,0,"$20,296.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA SUSY,,SDES,2,AD,IT,0,"$26,200.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CARPINTERIA MS,,SDES,2,AD,IT,0,"$26,150.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TOLDOS Y LONAS MORENO,,SDES,2,AD,IT,0,"$23,388.30",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA UNISEX MI ESTILO,,SDES,2,AD,IT,0,"$27,942.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA UNISEX PALOMA,,SDES,2,AD,IT,0,"$23,417.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,NAIL ART,,SDES,2,AD,IT,0,"$16,652.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA UNISEX MARY,,SDES,2,AD,IT,0,"$20,899.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,BARBER SHOP ANGEL,,SDES,2,AD,IT,0,"$23,018.56",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURAS LARA,,SDES,2,AD,IT,0,"$26,102.01",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,PASTELERIA LUPITA,,SDES,2,AD,IT,0,"$38,219.00",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,RESTAURANTE LAS CACTACEAS,,SDES,2,AD,IT,0,"$53,594.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURAS LUPE,,SDES,2,AD,IT,0,"$19,720.80",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA ANY,,SDES,2,AD,IT,0,"$26,689.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA BEAUTY & STYLE ,,SDES,2,AD,IT,0,"$26,689.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CREACIONES BERE,,SDES,2,AD,IT,0,"$18,398.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA DE BLANCA,,SDES,2,AD,IT,0,"$21,829.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA GLAXIDI,,SDES,2,AD,IT,0,"$25,266.50",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,RED HOUSE,,SDES,2,AD,IT,0,"$22,980.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ALITAS Y HAMBURGUESAS EL BOLILLO,,SDES,2,AD,IT,0,"$23,600.00",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURAS VEGA,,SDES,2,AD,IT,0,"$25,480.00",0,2,0,PERSONAS,1,PERSONA,2,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,LAS COSTURAS DE ANDREA,,SDES,2,AD,IT,0,"$17,640.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,SISTEMAS INTEGRALES AUTOMOTRICES KATOR,,SDES,2,AD,IT,0,"$17,350.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ANTOJITOS LIZBY,,SDES,2,AD,IT,0,"$16,494.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,LOS 4 VIENTOS,,SDES,2,AD,IT,0,"$20,000.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA UNISEX BELA,,SDES,2,AD,IT,0,"$18,595.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURAS EL SABINO,,SDES,2,AD,IT,0,"$14,717.11",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA GREYS,,SDES,2,AD,IT,0,"$21,617.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA BRANDONS,,SDES,2,AD,IT,0,"$26,987.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TORTILLAS TRADICIONALES DOÑA CARMEN,,SDES,2,AD,IT,0,"$17,956.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA BEAUTY,,SDES,2,AD,IT,0,"$21,677.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA JUANNY,,SDES,2,AD,IT,0,"$23,595.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA EBEN EZER,,SDES,2,AD,IT,0,"$22,968.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONSTRUCCIONES LOPEZ,,SDES,2,AD,IT,0,"$20,799.99",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CREACIONES XOCONOSTLE,,SDES,2,AD,IT,0,"$26,148.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ECOSTURAS ANGI,,SDES,2,AD,IT,0,"$21,762.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,BARBER SHOP JIREH,,SDES,2,AD,IT,0,"$30,143.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TAPICERIA DON TINO,,SDES,2,AD,IT,0,"$18,020.25",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,QUESOS LA SOLEDAD,,SDES,2,AD,IT,0,"$21,774.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA ISABELLA,,SDES,2,AD,IT,0,"$25,707.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA ANY ALVAREZ,,SDES,2,AD,IT,0,"$27,149.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,DISEÑOS GARCIA,,SDES,2,AD,IT,0,"$18,640.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,SALON DE BELLEZA ESVA,,SDES,2,AD,IT,0,"$28,960.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,SALA DE BELLEZA YOCEUL,,SDES,2,AD,IT,0,"$20,322.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CREACIONES PADRON,,SDES,2,AD,IT,0,"$18,840.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CONFECCIONES IDALIA,,SDES,2,AD,IT,0,"$18,840.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA YOLIS,,SDES,2,AD,IT,0,"$19,907.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,HOJALATERIA Y PINTURA ALVAREZ,,SDES,2,AD,IT,0,"$21,000.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA LADY SIEMPRE BELLA,,SDES,2,AD,IT,0,"$21,332.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,GELATO EL CALDERO DE LA BRUJA,,SDES,2,AD,IT,0,"$63,189.00",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,PELUQUERÍA PATTY,,SDES,2,AD,IT,0,"$22,668.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,UNIÓN ESTILO BARBER SHOP,,SDES,2,AD,IT,0,"$29,936.00",0,2,0,PERSONAS,1,PERSONA,0,2,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,LA CENADURIA DE ROSA,,SDES,2,AD,IT,0,"$17,138.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324, CECI´S JUICY,,SDES,2,AD,IT,0,"$22,029.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ANTOJITOS MEXICANOS DOÑA ELIA,,SDES,2,AD,IT,0,"$20,000.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA ROSI,,SDES,2,AD,IT,0,"$16,955.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CENTRO DE BELLEZA BLANCA MTZ,,SDES,2,AD,IT,0,"$26,987.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA ESMERALDA,,SDES,2,AD,IT,0,"$22,307.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,VARIEDADES LA GÜERA,,SDES,2,AD,IT,0,"$21,544.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,LONCHERIA BETA,,SDES,2,AD,IT,0,"$36,075.00",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURA GUADALUPE,,SDES,2,AD,IT,0,"$22,796.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,PIZZAS MARY,,SDES,2,AD,IT,0,"$17,261.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
